
74;SELL;2017-12-29T12:00:18+00:00;34.16;2017-12-29T12:00:49+00:00;34.10;PROFIT;0.03999999999999915
75;BUY;2017-12-29T12:00:49+00:00;34.12;2017-12-29T12:01:01+00:00;34.10;PROFIT;0.01999999999999602
76;SELL;2017-12-29T12:01:01+00:00;34.10;2017-12-29T12:01:10+00:00;34.00;PROFIT;0.09000000000000341
77;BUY;2017-12-29T12:01:10+00:00;34.01;2017-12-29T12:03:46+00:00;33.99;PROFIT;0.01999999999999602
78;SELL;2017-12-29T12:03:46+00:00;33.99;2017-12-29T12:06:22+00:00;33.48;PROFIT;0.5
79;BUY;2017-12-29T12:06:22+00:00;33.49;2017-12-29T12:06:24+00:00;33.48;PROFIT;0.010000000000005116
80;SELL;2017-12-29T12:06:24+00:00;33.48;2017-12-29T12:12:45+00:00;34.18;LOST;-0.7100000000000009
81;SELL;2017-12-29T12:12:45+00:00;34.18;2017-12-29T12:23:42+00:00;34.77;LOST;-0.6000000000000014
82;SELL;2017-12-29T12:23:42+00:00;34.77;2017-12-29T12:24:42+00:00;34.78;LOST;-0.01999999999999602
83;SELL;2017-12-29T12:24:42+00:00;34.78;2017-12-29T12:27:08+00:00;34.67;PROFIT;0.09000000000000341
84;BUY;2017-12-29T12:27:08+00:00;34.69;2017-12-29T12:28:17+00:00;34.67;PROFIT;0.01999999999999602
85;SELL;2017-12-29T12:28:17+00:00;34.67;2017-12-29T12:28:24+00:00;34.67;LOST;-0.01999999999999602
86;SELL;2017-12-29T12:28:24+00:00;34.67;2017-12-29T12:31:02+00:00;34.50;PROFIT;0.1600000000000037
87;BUY;2017-12-29T12:31:02+00:00;34.51;2017-12-29T12:34:21+00:00;34.79;LOST;-0.28000000000000114
88;BUY;2017-12-29T12:34:21+00:00;34.80;2017-12-29T12:35:29+00:00;34.94;LOST;-0.14000000000000057
89;BUY;2017-12-29T12:35:29+00:00;34.95;2017-12-29T12:40:40+00:00;35.74;LOST;-0.7899999999999991
90;BUY;2017-12-29T12:40:40+00:00;35.75;2017-12-29T12:44:38+00:00;35.99;LOST;-0.240000000000002
91;BUY;2017-12-29T12:44:38+00:00;36.00;2017-12-29T12:48:00+00:00;36.76;LOST;-0.759999999999998
92;BUY;2017-12-29T12:48:00+00:00;36.77;2017-12-29T12:48:12+00:00;36.77;DRAW;0
93;BUY;2017-12-29T12:48:12+00:00;36.78;2017-12-29T12:49:43+00:00;36.88;LOST;-0.10000000000000142
94;BUY;2017-12-29T12:49:43+00:00;36.89;2017-12-29T12:50:10+00:00;36.89;DRAW;0
95;BUY;2017-12-29T12:50:10+00:00;36.90;2017-12-29T13:00:29+00:00;36.80;PROFIT;0.10000000000000142
96;SELL;2017-12-29T13:00:29+00:00;36.80;2017-12-29T13:01:03+00:00;36.78;PROFIT;0.00999999999999801
97;BUY;2017-12-29T13:01:03+00:00;36.79;2017-12-29T13:01:57+00:00;36.50;PROFIT;0.28999999999999915
98;SELL;2017-12-29T13:01:57+00:00;36.50;2017-12-29T13:05:04+00:00;36.83;LOST;-0.3400000000000034
99;SELL;2017-12-29T13:05:04+00:00;36.83;2017-12-29T13:15:03+00:00;36.98;LOST;-0.1600000000000037
100;SELL;2017-12-29T13:15:03+00:00;36.98;2017-12-29T13:15:23+00:00;36.59;PROFIT;0.37999999999999545
101;BUY;2017-12-29T13:15:23+00:00;36.60;2017-12-29T13:15:36+00:00;36.59;PROFIT;0.00999999999999801
102;SELL;2017-12-29T13:15:36+00:00;36.59;2017-12-29T13:15:51+00:00;36.58;DRAW;0
103;SELL;2017-12-29T13:15:51+00:00;36.58;2017-12-29T13:16:56+00:00;36.59;LOST;-0.020000000000003126
104;SELL;2017-12-29T13:16:56+00:00;36.59;2017-12-29T13:17:20+00:00;36.53;PROFIT;0.05000000000000426
105;BUY;2017-12-29T13:17:20+00:00;36.54;2017-12-29T13:18:51+00:00;36.49;PROFIT;0.04999999999999716
106;SELL;2017-12-29T13:18:51+00:00;36.49;2017-12-29T13:22:44+00:00;35.28;PROFIT;1.1900000000000048
107;BUY;2017-12-29T13:22:44+00:00;35.30;2017-12-29T13:24:42+00:00;35.26;PROFIT;0.03999999999999915
108;SELL;2017-12-29T13:24:42+00:00;35.26;2017-12-29T13:25:41+00:00;35.25;DRAW;0
109;SELL;2017-12-29T13:25:41+00:00;35.25;2017-12-29T13:26:03+00:00;35.27;LOST;-0.030000000000001137
110;SELL;2017-12-29T13:26:03+00:00;35.27;2017-12-29T13:27:27+00:00;35.75;LOST;-0.4899999999999949
111;SELL;2017-12-29T13:27:27+00:00;35.75;2017-12-29T13:28:43+00:00;35.75;LOST;-0.00999999999999801
112;SELL;2017-12-29T13:28:43+00:00;35.75;2017-12-29T13:33:58+00:00;35.48;PROFIT;0.259999999999998
113;BUY;2017-12-29T13:33:58+00:00;35.49;2017-12-29T13:36:19+00:00;35.59;LOST;-0.10000000000000142
114;BUY;2017-12-29T13:36:19+00:00;35.60;2017-12-29T13:37:14+00:00;35.78;LOST;-0.17999999999999972
115;BUY;2017-12-29T13:37:14+00:00;35.79;2017-12-29T13:38:03+00:00;36.09;LOST;-0.30000000000000426
116;BUY;2017-12-29T13:38:03+00:00;36.10;2017-12-29T13:39:35+00:00;36.29;LOST;-0.18999999999999773
117;BUY;2017-12-29T13:39:35+00:00;36.30;2017-12-29T13:41:37+00:00;36.47;LOST;-0.1700000000000017
118;BUY;2017-12-29T13:41:37+00:00;36.48;2017-12-29T13:42:46+00:00;36.47;PROFIT;0.00999999999999801
119;SELL;2017-12-29T13:42:46+00:00;36.47;2017-12-29T13:50:59+00:00;36.39;PROFIT;0.07000000000000028
120;BUY;2017-12-29T13:50:59+00:00;36.40;2017-12-29T13:51:24+00:00;36.39;PROFIT;0.00999999999999801
121;SELL;2017-12-29T13:51:24+00:00;36.39;2017-12-29T13:57:54+00:00;36.39;LOST;-0.00999999999999801
122;SELL;2017-12-29T13:57:54+00:00;36.39;2017-12-29T14:02:29+00:00;36.79;LOST;-0.4099999999999966
123;SELL;2017-12-29T14:02:29+00:00;36.79;2017-12-29T14:02:43+00:00;36.79;LOST;-0.00999999999999801
124;SELL;2017-12-29T14:02:43+00:00;36.79;2017-12-29T14:08:38+00:00;36.77;DRAW;0
125;SELL;2017-12-29T14:08:38+00:00;36.77;2017-12-29T14:09:45+00:00;36.76;DRAW;0
126;SELL;2017-12-29T14:09:45+00:00;36.76;2017-12-29T14:11:34+00:00;36.94;LOST;-0.19000000000000483
127;SELL;2017-12-29T14:11:34+00:00;36.94;2017-12-29T14:12:22+00:00;36.95;LOST;-0.020000000000003126
128;SELL;2017-12-29T14:12:22+00:00;36.95;2017-12-29T14:13:05+00:00;36.98;LOST;-0.03999999999999915
129;SELL;2017-12-29T14:13:05+00:00;36.98;2017-12-29T14:14:53+00:00;36.95;PROFIT;0.01999999999999602
